text,language,class,label,source_id
Kuma Ilorin a arewa. 😁,Hausa,0,Not Hate,5016
Ndị Hindu Na-ekweghị ekwe Agha Ndị Pastọ Ndị Kraịst na Ndịda India LINK,Igbo,0,Not Hate,5934
": For few weeks now lots of bodies have been flying over the internet. Bolo Haram extremist, Some sect of Fulani herdsmen,…",English,0,Not Hate,6461
""": Put aside Religious Beliefs &amp; jst luk at , d Catholic Church is probably d most successful Terrorist organisatn EVER""",English,2,Hate,6462
"Nwa ojii, ịṅụ mmanya na-eme ka ị na-akpa àgwà ka onye iberiibe n'ihu ọha, klọb na-eme mkpọtụ, na-emetụkwa ahụ́ gị n'oge Ebola a!",Igbo,1,Neutral,5795
"Àwọn èèyàn ti sọ pé, tí àwọn Mùsùlùmí bá rí àwọn Mùsùlùmí mìíràn tí wọ́n ń gbàdúrà ní ojoojúmọ́, wọ́n á sọ pé, ""Nígbà wo ni ìwọ ti di...",Yoruba,0,Not Hate,6270
Fulani na ntụ ọka LINK,Igbo,0,Not Hate,4779
Rahama to arewa twitter :”I get coconut head I no Dey heya word” 🤣🤣🤣🤣,English,0,Not Hate,6463
"Ga shi, ba game da arewa ko kudu hanyar jima'i, shi ne duk game da mutum yanayi, mu bukatu ne insatiable, da kuma sa mu a breeding sleefish kwayar cutar, wannan ne game da 'yan adam a duk, ya kamata mu kawai kokarin ajiye kanmu saboda wannan duniya ne riga da kyau ceton, Allah ya c us through",Hausa,0,Not Hate,4841
"Gaskiya o jẹ diẹ ẹ sii ti o ni awọn oniṣowo ni yi ibaraẹnisọrọ!! ati tun diẹ primitive, o fẹ lati beere rẹ owo-wiwọle ati bi o ti le ni irọrun lati san o. (A ti ni eyi paapa ni Arewa) ti awọn eniyan dabi lati r sinu harka basu tunanin kina da wata biznez!",Yoruba,0,Not Hate,5275
Ndị nzuzu na-abaghị uru,Igbo,1,Neutral,6130
Werey na-egbu mgbu loser,Igbo,1,Neutral,5250
"Ta'addanci, tsattsauran ra'ayi, kabilanci, fashi duk da haka ba hukuncin Allah bane ga masu wannan imani, MUTANE, ina nufin MUTANE sune masu tsara wannan ƙiyayya, tashin hankali da mugunta da muke fuskanta a yau daga irin Boko Haram da sauran masu taurin kai a duniya.",Hausa,1,Neutral,5278
Ina girmama Sheikh Abubakar Gumi amma ban yarda da kiran da ya yi na cewa Janar ya ba da afuwa ga makiyaya da 'yan fashi ba.,Hausa,0,Not Hate,5034
. lafiya ooo. Na ce ABJ yanzu,Hausa,0,Not Hate,5739
"Ní ìbámu pẹ̀lú ohun tó wà nínú òótọ́, kì í ṣe ọlọ́run nìkan ló máa ń ṣe irú eré bẹ́ẹ̀.",Yoruba,0,Not Hate,6281
Ọ̀nà táwọn obìnrin gbà ń fẹ́ owó ni mo máa ń bi ara mi nígbà míì 🤔 ṣé Júdásì ló tà Jésù tàbí Juliet 😂,Yoruba,1,Neutral,6517
": Dear Muslim sisters, Normalize marrying Muslim brothers from other tribes, as long as they are Muslims of proven charac…",English,0,Not Hate,6464
"Ndị uweojii steeti, ndị uweojii obodo, ndị uweojii gọọmentị obodo mana egwu nke ndị Igbo na-ebu ngwá agha n'ụzọ ziri ezi bụ ihe kpatara igbu oge, ịkwa emo Fulani na ala Igbo ga-akwụsị n'ime awa 24. ndị ọrụ Fulani ga-aga n'ebe ugwu iji merie ISIS, ndị ohi na Boko Haram na ndị na-eyi ọha egwu",Igbo,0,Not Hate,5390
Èwo ló máa ń ṣe bíi ti Christian Dior yìí?,Yoruba,0,Not Hate,5892
Zuciya da ba ta karye ba a cikin mummunan hotuna na mutanen da aka fille wa kawunansu a kudancin Kaduna... munafunci a kan ƙwanƙolinsa.,Hausa,1,Neutral,5352
"Anyị nọ n'ụwa n'ezie. ndị mmadụ na-eme ihe ha chọrọ ime Ọ chọrọ ịbụ ama .... ya mere, ọ ga-abụ dị ka na mgbe ọ chefuru nkọcha nke Allah maka rụrụ arụ ejiji na Islam",Igbo,0,Not Hate,5614
Ó ṣeé ṣe kí gbogbo àgbègbè yìí ti pa run kí ó tó padà sílé láti lọ sọ̀rọ̀ ìtùnú fún wọn.,Yoruba,1,Neutral,4714
"Àwọn ọmọbìnrin funfun ni àwọn tó máa ń fi àjẹsára ṣe àjẹsára, wọ́n sì máa ń mú kí àwa ọba dúdú láyọ̀.",Yoruba,2,Hate,5651
Ṣé àwọn màlúù tó ń pa á lè bẹ̀rẹ̀ kí ìjọba àtàwọn tó ń bá a ṣọ̀rẹ́ lè ṣí lọ?,Yoruba,0,Not Hate,5778
go super eagles,English,0,Not Hate,6465
"NIGERIA: BUHARI, FULANI HERDSMEN TERRORIST, MIYETI ALLAH TO NIGERIANS,",English,2,Hate,6466
"Before I continue, I would like to state that this idiot is ""Imam of Biafra"" he cannot be Imam in Islam because Islam does not Accommodate Homosexuality. LINK",English,1,Neutral,6467
Musulmi 'yan mata suna da wauta sosai kuma ba su da ilimi.,Hausa,2,Hate,5656
: Mo fi ẹ̀bi ẹ̀sùn kan àwọn òmùgọ̀ Hausa tí wọ́n ń sùn nígbà táwọn apániláyà Fulani tó ń fa ẹ̀jẹ̀ láti Sahel bá wọ ilẹ̀ wọn wọ́n sì fi wọ́n sí ẹrú...,Yoruba,2,Hate,5845
"ALIYU GWARZO GBÉ: ""Ìṣòro yín, ẹ̀yin ará Gúúsù, ni pé ẹ ò lè lóye àríwá láé.",Yoruba,0,Not Hate,5360
Those fool will die untimely too ijn,English,1,Neutral,6468
Young girl dis massage I'm giving u moves fat from ur tommy 2 ur boobs and buttocks,English,1,Neutral,6469
: Àwọn ọmọ ogun Fulani ń gba ilẹ̀ Yorùbá - Nnamdi Kanu kìlọ̀ ⋆ LINK via,Yoruba,0,Not Hate,6129
"Èkejì, ẹni tó jẹ́ ọmọ Niger Deltan ni ẹni tó ní ọ̀gbìn kan tó ń jẹ́ janjaweed (danfodios) tó sì ń jẹ́ àjẹsára, tó sì ń jẹ́ janjaweed (danfodios) láti aginjù, tó sì ń jẹ́ pan kan, tó ń pe òun ní Niger Deltan, ìyẹn ni Nigeria kan tí miní sì ń láyọ̀.",Yoruba,2,Hate,5206
"Wallahi ba su da zuciya, suna da jini suna tsotsa aljanu... idan ka ce rashin kunya ba shi da kyau, babu kalmomi da za a kira su.",Hausa,1,Neutral,4677
Bitch shouldn't you be in church?!?,English,2,Hate,6470
Ọ bụ ya mere ndị ugwu ji chọọ ka ndị ha nọrọ n'oké ịda ogbenye ka ha wee bụrụ ndị ohu.,Igbo,1,Neutral,5454
"Gba ọ̀kan, fi sínú etí rẹ, kí o sì fi ohun tó o gbọ́ ṣe àjèjì.",Yoruba,2,Hate,6210
"Ndị Alakụba m hụrụ n'anya, biko mụta Din.",Igbo,0,Not Hate,5089
"ba gaskiya ba ne a cikin tweet na kwanan nan game da kisan gillar Kaduna ta Kudu, idan kisan kai ne, me yasa mata da yara suka fi sha wahala?",Hausa,1,Neutral,5003
Ayọ̀ Hausa/Fulani💪,Yoruba,0,Not Hate,6473
: This is the image of someone mentally sound leading a nation? ht…,English,0,Not Hate,6471
"Àwọn ọmọbìnrin Arewa kan dà bí àwọn olè tí wọ́n ń gbéjà ko àwọn ọmọbìnrin wọn, wọn kì í ṣe ọmọbìnrin mọ́.",Yoruba,2,Hate,6157
"Èèyàn tó ń ṣe àwọn ọmọdé ní ilé iṣẹ́ ni, tó ń ṣe àwọn nǹkan tó ń fa ìpayà, tó sì ń sọni di ọ̀daràn.",Yoruba,2,Hate,5893
"Amma ba zan iya yin hakan ba, amma ina jin cewa ba za a iya yin hakan ba, don haka sai ka yi magana da 'yan'uwanka don su kasance da kirki.",Hausa,1,Neutral,3308
Àyàfi tí màmá rẹ bá ṣì wà láàyè.,Yoruba,0,Not Hate,6608
LINK Join the with that link and thank me later LINK,English,0,Not Hate,6472
ụmụ agbọghọ ecu gba ọtọ Japanese porn tits njikọ,Igbo,1,Neutral,5018
Proudly Hausa/Fulani💪,English,0,Not Hate,6473
That’s how when I went to watch awon Lebron &amp; Co. destroy Nigeria at basketball during the 2012 olympics one Eastern European guy asked me why our national anthem was in English. I said “Because Nigerians Speak English” Uncle looked me in the eye and called me a liar.,English,0,Not Hate,6474
Salam ya kike?,English,0,Not Hate,6475
Àwọn ìsọfúnni nípa àwọn ìsọfúnni tó wà ní ìsàlẹ̀ ìwé yìí ti wá sí ìkànnì wa.,Yoruba,0,Not Hate,3384
Amma yadda Fulani ta'addanci ke kashe mutanen kudancin Kaduna da kuma dukan tsakiyar bel yana da kyau a gare ku? Ortom ya rantse ya kare mutanensa kuma yana yin shi,Hausa,2,Hate,4651
"""Na yi tunanin ina so in zama 'yar budurwa: """,Hausa,2,Hate,2364
Ọkùnrin kan tó ní àrùn éèdì tó ti pé ọmọ ogójì ọdún ti lọ sí ọgbà ẹ̀wọ̀n nítorí pé ó fẹ́ fipá bá ọmọbìnrin kan tó ti pé ọmọ ogójì ọdún lò pọ̀,Yoruba,0,Not Hate,5750
Y’all be careful who you gossip with cos the way bitches be turning friends lately 😂. The street is full of ASS KISSERS 🤡😂.,English,2,Hate,6476
Ndị na-eme ngagharị iwe na-eme udo na-eme ka olu ha dị elu maka ọchịchị ọma.,Igbo,0,Not Hate,4969
"Kpele oo akwa ibom oludari,wey wọn ran gbogbo awọn Northerners silẹ 😂😂😂Aṣẹ akwa baboon LINK",Yoruba,0,Not Hate,5543
ǹjẹ́ o mọ̀ pé o ṣì lè fọkàn tánni nítorí pé àwọn kan tó yẹ kó fọkàn tánni ni ìdí tí àwọn kan fi jẹ́ ìkookò nínú ẹ̀dá èèyàn,Yoruba,0,Not Hate,5638
Daga cikin mutanen da aka ambata a cikin wannan labarin kai ne mafi wauta don Allah ka sami rai idan musulmai suna yin wannan to yaya game da musulmai da suka kasance a gaba?,Hausa,1,Neutral,5509
'Yan penguin masu baƙar fata suna da yaren baƙar fata ba kamar Ingilishi ba,Hausa,0,Not Hate,4761
"Ba zan sake sanar da mutuwar wadanda Fulani makiyaya suka kashe ba, tashi &amp; defend yourselves with weapons not pro...",Hausa,0,Not Hate,4828
Ụfọdụ ndị na-eme ka obere azụ ha maa mma.,Igbo,0,Not Hate,5792
A dúpẹ́ lọ́wọ́ Ayaba ńlá àti Onífẹ̀ẹ́ yìí!,Yoruba,0,Not Hate,5531
"Mo mọ̀ pé ó jẹ́ ohun tó jẹ́ Kristẹni ju ohunkóhun mìíràn lọ. Má ṣe ṣàníyàn pé Ìsálómù yóò gba ipò rẹ lọ́nà tó yá jù lọ. Nígbà tí èyí bá ṣẹlẹ̀, o lè fi orí kókókókó rẹ gbóná lórí ògiri.",Yoruba,1,Neutral,5418
: Ka hallaka dukkan jami'an 'yan sanda da sojojin kasar domin su ne ke kare 'yan ta'adda Miyetti Allah Fulani,Hausa,2,Hate,5914
"Àwọn ará àríwá ló ń darí ẹ̀sìn wọn, irú ohun ìjà wo ni wọ́n sì ń rí gbà?",Yoruba,1,Neutral,4910
"Naịjirịa, ụfọdụ ndị gị na-eme ihe dị ka à ga-asị na ha bụ òtù ndị omekome.",Igbo,1,Neutral,4711
"...ní Burkina Faso tí ń bá àwọn ìṣòro jà níbòmíì jà... ní báyìí, apá àríwá ìlà oòrùn orílẹ̀-èdè náà ti ń di...",Yoruba,0,Not Hate,6299
"Àwọn ará Biafran ò jẹ ẹran màlúù mọ́, fulani...",Yoruba,0,Not Hate,6532
"Mgbe a na-egbu onye ugwu n'ebe ugwu, ọ dịghị nsogbu, ọ dịghị mkpesa ọha na eze.",Igbo,2,Hate,5630
Not yet boss!,English,0,Not Hate,6477
: Only Yoruba peeps will get this😂😂😂 oshodi shekau LINK,English,0,Not Hate,6478
"I neva said i was 100% Angel or 100% Devil. I am a combination of both. But, I AM ONE ROYAL BITCH",English,0,Not Hate,6479
"Some bastards here are supporting thoss criminal fulanis. If you know what it takes to loose your love ones to those dreaded criminals, you won't be spewing rubbish here... Yoruba should wake up before it is too late",English,2,Hate,6480
'Yan mata sun rasa mutumin kirki kawai don yin lalata da wani dan negro kowa yana yin lalata .,Hausa,2,Hate,6572
Da wannan hali ba zai ma yi shi zuwa saman 10 a BBA aminci biya a BBA ne kasar vs kasashe,Hausa,0,Not Hate,5077
Ta ni ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀mí ẹ̀ ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ń ṣe?,Yoruba,0,Not Hate,297
"Àwọn obìnrin tí inú bí àwọn arábìnrin wa, àwọn obìnrin tó ń ṣe obìnrin láwùjọ, ń rọ àwọn obìnrin láti di alájẹkì, àwọn ọkùnrin sì ti di aláìlera, wọn ò sì ní ìdí kankan, wọ́n sì ń lo àwọn àṣà tí kò dáa tí ń mú kí wọ́n di alájẹkì tí kò ní láárí!",Yoruba,1,Neutral,5261
"""Bí o bá pín orílẹ̀ èdè yìí sí mẹ́wàá, kò ní yí padà"" ~ Mr. Rotimi Chibuike Amaechi.",Yoruba,0,Not Hate,4816
"Mo máa ń rò pé àwọn aláwọ̀ funfun ló dára jù lọ láyé, àmọ́ ẹ̀mí òdì ni wọ́n.",Yoruba,1,Neutral,4972
Har yaushe za mu ci gaba da yin shiru yayin da mugayen mutane suka shiga cikin tsarkakewar kabilanci na Biafrans.,Hausa,0,Not Hate,5586
Ọ bụ onye na-enweghị nchebe na A Marlian ♀️ ♀️TBVH ha na-emechi ha na-ebu na nwa agbọghọ na-ahapụ ụlọ nah,Igbo,0,Not Hate,5302
"Níwọ̀n bí ẹ ti jẹ́ aláìnídìí, ẹ jẹ́ kí n sọ àwọn ìròyìn kan fún yín lórílẹ̀-èdè:",Yoruba,2,Hate,5505
"Islam na-eme na Northern Nigeria bụ nnọọ iche na Southern Nigeria, wow, ụfọdụ Northern Nigerians bụ fucking ihu abụọ",Igbo,2,Hate,4799
"Shegen fuska kamar duwawu(dumbass whore) .... Useless girl, those hausa u re acusing are following God thoughts... Why can't u pray for good government. But shit u sounds lik someon don't even hav religion 💔😩",English,2,Hate,6481
Fulani kwere ha nkwa Vice President oghere na ha kwere. ha dị njikere iduzi fulani ndị na-eyi ọha egwu ebe Igbo akụ na ụba na-edebe ebe ha oghere na-adịgide adịgide.,Igbo,2,Hate,5829
The deed has been done and we must be courageous to face the reality. SW is always behind the wheel of northern feudalist system. Till date SW BMC are more disgusting compared to their northern counterparts.,English,2,Hate,6482
"Ẹ̀yin ará, ìròyìn náà sọ pé òun ni àfikún sí Dybala.",Yoruba,0,Not Hate,5815
"O dara, eniyan, o ti wa ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o ni o",Yoruba,0,Not Hate,4883
😂😂😂😂😂 Fuck ndị inyom a.,Igbo,2,Hate,5842
Ndị mmụọ ọjọọ Yoruba bụ́ ndị dị adị,Igbo,2,Hate,5005
"Northerners are the biggest, greediest, erratically selfish and nepotistic thieves &amp; corrupt people in Nigeria... Mayor of newyork, 2011.",English,2,Hate,6483
"No it’s because of ur people Igbos in general that goes there and do arm robbery. The bad eggs he said, means IGBO people Olodo you don’t have brain in ur head you only kno how to insult",English,2,Hate,6484
"M̀ na-ele ụzọ, mbọ, tile ma ọ bụ mgba ọkụ",Igbo,0,Not Hate,5846
😂 a ń ná owó sórí àwọn àfikún tí ọ̀pọ̀ èèyàn lè fojú inú rí. ẹ má ṣe ṣe máa ṣe àríyànjiyàn nítorí ẹ mọ̀ pé ìlú london lọ́wọ́ ẹ̀ ń wọ̀,Yoruba,0,Not Hate,5031
Enwere m olileanya na nwa gị nwanyị ma ọ bụ nwunye gị ma ọ bụ nne gị ga-enweta ụdị ọkpọ a site n'ọnọdụ nwoke dị mwute.,Igbo,1,Neutral,6132
Ina ganin 'shi a cikin soyayya da ni' 'Na yi kaina' 'na fita da ni' 'Ni ne my Boo' Wannan gay a cikin yin ...,Hausa,2,Hate,6269
Shiyasa kike burgeni iya fuska kike hoto ki tsuke baki babu mai sha’awar this pic yasin 👌 LINK,English,1,Neutral,6485
Mo ti ń ronú nípa ohun tí a lè ṣe ní àyíká tábìlì ìjíròrò?,Yoruba,0,Not Hate,4977
"Born from rape, some children in some parts of Edo State after the Biafra War were named according to how they were born. The names had prefixes like ""Okwo-"", e.g. Okwoba (red is the color of war), Okwodiaghe (War is not worth watching). LINK",English,0,Not Hate,6486
ndị a bitch ass niggaz hụrụ n'anya ass whipping ... m neva dny em ... ugbu a ụta ịkpọ asị,Igbo,2,Hate,5571
big ups..phyno and vector slayed it 4 me...baddooo snehhhhh,English,0,Not Hate,6487
"ìṣòro àwọn orílẹ̀-èdè àríwá ni àìlọ́kọ̀ọ́kọ̀ọ́, tí wọ́n ń dá àwọn ọmọ tí wọn ò lè pèsè fún, pàápàá àwọn ọmọ Almajirai tó pọ̀ gan-an.",Yoruba,2,Hate,5367
"Lolz"": 'Yan mata mutane ne masu ban tsoro idan suna da sha'awa..amma na fahimci lokacin da waɗannan mahaukaci ke jin dadi. dole ne ka saki.",Hausa,1,Neutral,6257
Gbogbo wa la wa na tebụl a...... kikikikiki🤣🤣🤣 anyị dey ngwugwu na nzacha foto a,Igbo,0,Not Hate,5661
"Wallahi we have more uncivilize illeterates on this platform. Some idiot is even tagging his dropped out ancestors, wawaye kawai",English,1,Neutral,6488
"Ka san za ka iya amincewa da wasu saboda wasu sun cancanci amincewa da su, me ya sa wasu su ne kyarketai a cikin dabi'ar mutum?",Hausa,0,Not Hate,5638
Me zai hana wawaye wanda ya yi wa mahaifiyata bulala daga mutuwa a yanzu ? Kamar dai yana da kyau su fara tono kabari ga wawaye .,Hausa,1,Neutral,5009
"She can’t do shit!!! That’s what I’m saying, there’s no fight at all against Superman if it’s WW. The result is known.",English,1,Neutral,6489
"Y take tins p tho"": Leave Rita Ora abeg..., her nacking has given ha fame.All u hoe's r not even known in ur Hall.""",English,2,Hate,6490
"Sai ya ce ""Wannan abu ne mai wuya a ce, amma zan faɗa ko ta yaya"" ya yi shiru, mugun mutum.",Hausa,1,Neutral,4903
"Nke a bụ ihe a na-apụghị ịnakwere, ma ndị Alakụba ma ndị Kraịst bụ ndị ikpe mara maka nke a.",Igbo,0,Not Hate,5471
Amenb🙏🙏🙏 Milos ọdọ gee 😍😍😍,Yoruba,0,Not Hate,6110
"Aha... ọ sịrị na m na-akpata peanuts na-eri nri m dum obodo na ya... ee. ị na-aga akwụkwọ ná mba ọzọ.. ma ị maara ihe, ị bụ a ruru eru idiot",Igbo,1,Neutral,5355
: Gays And Lesbians Should Repent And Turn To God – Pastor Adeboye... LINK,English,2,Hate,6491
"Mata masu lalata suna da ban dariya, idan suna iya taimaka wa wata mata, sai su zama masu ban tsoro da kuma baƙin ciki.",Hausa,2,Hate,5655
"Mo wà ní ìpínlẹ̀ akwa ibom, ẹ̀yin ọ̀dọ́ òmùgọ̀ gan-an ni ẹ̀yin ọ̀dọ́ ṣe pa àwọn aláìmọ́mọ̀ràn, àwọn agbofinro kò lè pa àwọn ẹ̀sìn kan ní ìlú kan ṣùgbọ́n wọ́n pinnu láti ṣe ìkọlù ojú òfuurufú láti jẹun déédéé.",Yoruba,1,Neutral,5805
"Let me take d ladies out of d club since they don't want a club banger, play by pussycat dolls",English,0,Not Hate,6492
Ba Kiristoci bane da Musulmai ba Arewa bane da Kudu ba yaki na kabilanci bane Gay bane da AntiGay dama...,Hausa,0,Not Hate,6339
Haaland ba ta juya mana EPL mai iko ga gasar manoma 🤣🤣,Hausa,0,Not Hate,5314
Ɗaukaka ga Allah!,Hausa,0,Not Hate,6555
Àwọn obìnrin funfun ń di alábùkù 😂,Yoruba,1,Neutral,6346
"Are you for real ??? What are you on crack or what ? They fucking molested this kid for God sake, 100m compensation is even too small ....fools everywhere",English,1,Neutral,6493
