text,language,class,label,source_id,text_proc,n_chars,n_words,rep_unigram,rep_trigram,is_artifact,detected_lang_raw,detected_lang_conf,detected_lang,is_code_switched
u r liars .it does not make sense. both of them are Yoruba. ur fabrications this days don't make sense at all LINK,English,1,Neutral,4535,u r liars .it does not make sense. both of them are Yoruba. ur fabrications this days don't make sense at all,109,22,0.0,0.0,False,eng_Latn,0.9983065724372864,English,False
Ọ bụ onye iberiibe na-enye gị ihe ọ bụla.,Igbo,1,Neutral,3297,Ọ bụ onye iberiibe na-enye gị ihe ọ bụla.,41,9,0.0,0.0,False,ibo_Latn,1.0000064373016357,Igbo,False
"Ndị ọzụzụ atụrụ na ndị fulanis na-eji mma na daggers agagharị enweghị onye na-egbochi ha Ugbu a, ha na-ebu nkịta, egbe ma na-aga n'ihu iji dọrọ, dọọ aka ná ntị ma gbuo ndị anyị Lelee Benin Akure Road, Benin Abuja Road na ebe niile n'ebe ndịda.",Igbo,2,Hate,1181,"Ndị ọzụzụ atụrụ na ndị fulanis na-eji mma na daggers agagharị enweghị onye na-egbochi ha Ugbu a, ha na-ebu nkịta, egbe ma na-aga n'ihu iji dọrọ, dọọ aka ná ntị ma gbuo ndị anyị Lelee Benin Akure Road, Benin Abuja Road na ebe niile n'ebe ndịda.",243,46,0.0,0.0,False,ibo_Latn,1.0000098943710327,Igbo,False
I can't wait to hav d year started after 12 days of glory my cloud are so so loaded,English,0,Not Hate,4536,I can't wait to hav d year started after 12 days of glory my cloud are so so loaded,83,19,0.05263157894736842,0.0,False,eng_Latn,0.999811589717865,English,False
Gwanin ciki &gt;,Hausa,0,Not Hate,3931,Gwanin ciki &gt;,16,3,0.0,0.0,False,hau_Latn,0.999921441078186,Hausa,False
"àwọn tó ń ṣe àṣìṣe yìí kì í ṣe àwọn tó ń ṣe àṣìṣe, àwọn tó ń ṣe àṣìṣe ni wọ́n.",Yoruba,1,Neutral,195,"àwọn tó ń ṣe àṣìṣe yìí kì í ṣe àwọn tó ń ṣe àṣìṣe, àwọn tó ń ṣe àṣìṣe ni wọ́n.",78,21,0.0,0.42105263157894735,True,yor_Latn,1.0000100135803223,Yoruba,False
"O sọ pe awọn olùṣọ́ àgùntàn ni ẹtọ lati ṣe iṣowo nibikibi ni Naijiria, ṣugbọn awọn ọkunrin Yoruba ko ni ẹtọ lati bẹrẹ awọn oko ẹlẹdẹ ni Sokoto? Kano le ṣakoso awọn ile-ifun ti awọn Igbo ni Kano, ṣugbọn Ondo yẹ ki o ko ṣakoso awọn olùṣọ́ àgùntàn apaniyan? A fẹ ẹtọ tabi pinpin!",Yoruba,2,Hate,2000,"O sọ pe awọn olùṣọ́ àgùntàn ni ẹtọ lati ṣe iṣowo nibikibi ni Naijiria, ṣugbọn awọn ọkunrin Yoruba ko ni ẹtọ lati bẹrẹ awọn oko ẹlẹdẹ ni Sokoto? Kano le ṣakoso awọn ile-ifun ti awọn Igbo ni Kano, ṣugbọn Ondo yẹ ki o ko ṣakoso awọn olùṣọ́ àgùntàn apaniyan? A fẹ ẹtọ tabi pinpin!",276,54,0.0,0.07692307692307693,False,yor_Latn,1.000009536743164,Yoruba,False
"would rather get hit by a bus than take shit from you.""",English,1,Neutral,4537,"would rather get hit by a bus than take shit from you.""",55,12,0.0,0.0,False,eng_Latn,0.9999915361404419,English,False
Azzin ọ bụ nanị a zombie na-eso na-abaghị uru iwu nke ndị ọzọ zombies smh,Igbo,1,Neutral,2624,Azzin ọ bụ nanị a zombie na-eso na-abaghị uru iwu nke ndị ọzọ zombies smh,73,15,0.0,0.0,False,ibo_Latn,1.0000072717666626,Igbo,False
: Yoruba suna da Adeyinka jikoki Igbo suna da Nnamdi Kanu Hausa suna da Adamu Garba wadanda 3 suna da matsalar hankali,Hausa,1,Neutral,3186,Yoruba suna da Adeyinka jikoki Igbo suna da Nnamdi Kanu Hausa suna da Adamu Garba wadanda 3 suna da matsalar hankali,116,21,0.0,0.0,False,hau_Latn,0.9999325275421143,Hausa,False
Na d loop holes be its uniqueness 😂,English,0,Not Hate,4538,Na d loop holes be its uniqueness 😂,35,8,0.0,0.0,False,uzn_Latn,0.3235875964164734,Other,True
GA WATA TA CE; Shame on Northern Politicians LINK,English,2,Hate,4539,GA WATA TA CE; Shame on Northern Politicians,44,8,0.0,0.0,False,hau_Latn,0.6715514063835144,Hausa,True
"Gaskiyar ita ce, an gina wannan ƙasa a kan yaudara.",Hausa,1,Neutral,549,"Gaskiyar ita ce, an gina wannan ƙasa a kan yaudara.",51,10,0.0,0.0,False,hau_Latn,1.0000100135803223,Hausa,False
Ị ka na-echetaghị echiche gị n'agbanyeghị na a na-emenye gị ihere n'oge ntuli aka nke afọ 2019 na-akpagide gị.,Igbo,1,Neutral,3868,Ị ka na-echetaghị echiche gị n'agbanyeghị na a na-emenye gị ihere n'oge ntuli aka nke afọ 2019 na-akpagide gị.,110,19,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"...ìparí àwọn ìgbésẹ̀... "": Lol "": Ẹnì kan K-ed rẹ tweet ati ure retweeting rẹ... nawah ooo""""",Yoruba,0,Not Hate,4382,"ìparí àwọn ìgbésẹ̀... "": Lol "": Ẹnì kan K-ed rẹ tweet ati ure retweeting rẹ... nawah ooo""""",90,17,0.0,0.0,False,yor_Latn,0.9999129772186279,Yoruba,False
"Wat shi ne mafi zafi bangare na zargi wadannan arewa &amp; apos; s da kudancin quislings kwari ruwan sama mu kullum shi ne cewa , su yi tunanin mu ne kamar su e-kokkokkokinsu wanda ya dauki duk su jargon hook line da sinker Oloye Lahadi Igboho ne Omo Yoruba atata wanda kakanninmu zai albarkace",Hausa,1,Neutral,1420,"Wat shi ne mafi zafi bangare na zargi wadannan arewa &amp; apos; s da kudancin quislings kwari ruwan sama mu kullum shi ne cewa , su yi tunanin mu ne kamar su e-kokkokkokinsu wanda ya dauki duk su jargon hook line da sinker Oloye Lahadi Igboho ne Omo Yoruba atata wanda kakanninmu zai albarkace",294,54,0.0,0.0,False,hau_Latn,0.9998763799667358,Hausa,False
"Lmaoo : : Thnk God Its A Mumu Fact Tho : ✓ : 50% nke ndị akwụna na Naịjirịa bụ Igbo"".",Igbo,2,Hate,2372,"Lmaoo : : Thnk God Its A Mumu Fact Tho : ✓ : 50% nke ndị akwụna na Naịjirịa bụ Igbo"".",85,21,0.047619047619047616,0.0,False,ibo_Latn,0.9999902248382568,Igbo,False
Ụmụ nwanyị na-eme mbọ iri ahụ.,Igbo,1,Neutral,4360,Ụmụ nwanyị na-eme mbọ iri ahụ.,30,6,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"It's the wokeness Everyone must subscribe to their beliefs It's really annoying and they're backed by the cancel culture If you don't join them in their nonsense,you're cancelled We can't even express ourselves properly.",English,1,Neutral,4540,"It's the wokeness Everyone must subscribe to their beliefs It's really annoying and they're backed by the cancel culture If you don't join them in their nonsense,you're cancelled We can't even express ourselves properly.",220,34,0.0,0.0,False,eng_Latn,0.9986875653266907,English,False
"Quilox boss, Shina Peller released on bail LINK",English,0,Not Hate,4541,"Quilox boss, Shina Peller released on bail",42,7,0.0,0.0,False,eng_Latn,0.9838234186172485,English,False
"Idan ka ambaci 'yan kudancin, wadanda su ma 'yan'uwanka ne, a matsayin tsuntsaye, kana rasa duk wani motsin rai da kuma halin bil'adama.",Hausa,0,Not Hate,1519,"Idan ka ambaci 'yan kudancin, wadanda su ma 'yan'uwanka ne, a matsayin tsuntsaye, kana rasa duk wani motsin rai da kuma halin bil'adama.",136,23,0.0,0.0,False,hau_Latn,0.9999165534973145,Hausa,False
smeg re around nd below d clitoris of bitches,English,2,Hate,4542,smeg re around nd below d clitoris of bitches,45,9,0.0,0.0,False,eng_Latn,0.7046639919281006,English,False
"Rahotanni na yau: Babu sababbin mabiya, 2 masu bin ta hanyar LINK",Hausa,0,Not Hate,2430,"Rahotanni na yau: Babu sababbin mabiya, 2 masu bin ta hanyar",60,11,0.0,0.0,False,hau_Latn,0.9999991655349731,Hausa,False
"Ina bukatar Kirista ya amsa mini don Allah. To, sa'ad da Allah ya kashe dukan abu a duniya a lokacin ambaliyar, ya hada da ƙwayoyin cuta, ƙwayoyin cuta, da kuma kwari? ko Nuhu ya kawo ƙwayoyin cuta a cikin jirgin biyu?",Hausa,0,Not Hate,4304,"Ina bukatar Kirista ya amsa mini don Allah. To, sa'ad da Allah ya kashe dukan abu a duniya a lokacin ambaliyar, ya hada da ƙwayoyin cuta, ƙwayoyin cuta, da kuma kwari? ko Nuhu ya kawo ƙwayoyin cuta a cikin jirgin biyu?",218,41,0.0,0.0,False,hau_Latn,1.0000090599060059,Hausa,False
Dope head yan Najeriya maza da mata duka suna jin dadin fita daga DAMILO DAMOCHE ahhhhhhhhh OMG,Hausa,1,Neutral,3007,Dope head yan Najeriya maza da mata duka suna jin dadin fita daga DAMILO DAMOCHE ahhhhhhhhh OMG,95,17,0.0,0.0,False,hau_Latn,0.9999732971191406,Hausa,False
"Especially in the northern part of Nigeria! I just pray northern elites allow young almajiri kids go to school down there. They are a group of highly selfish individuals, whose children attend the best schools. Child education should be a must!",English,1,Neutral,4543,"Especially in the northern part of Nigeria! I just pray northern elites allow young almajiri kids go to school down there. They are a group of highly selfish individuals, whose children attend the best schools. Child education should be a must!",244,41,0.0,0.0,False,eng_Latn,0.998356819152832,English,False
"If Buhari dies, Osinbajo(a southerner) takes over. This son of a bitch thought we're as stupid and empty headed like they are in the North not to know that he's actually referring to non northerners as breeds of vultures LINK",English,2,Hate,4544,"If Buhari dies, Osinbajo(a southerner) takes over. This son of a bitch thought we're as stupid and empty headed like they are in the North not to know that he's actually referring to non northerners as breeds of vultures",220,39,0.0,0.0,False,eng_Latn,0.9998236298561096,English,False
Ọ bụrụ na m nụ ka onye iberibe ọ bụla na-akparị Ebele Jonathan ọzọ.,Igbo,1,Neutral,4339,Ọ bụrụ na m nụ ka onye iberibe ọ bụla na-akparị Ebele Jonathan ọzọ.,67,14,0.0,0.0,False,ibo_Latn,0.9999788999557495,Igbo,False
Eskimo are very very dirty. We clean shit every morning LINK,English,1,Neutral,4545,Eskimo are very very dirty. We clean shit every morning,55,10,0.1,0.0,False,eng_Latn,0.999091386795044,English,False
"Ya kasance mai son addini, mai son addini, mai son addini, dansa ya yi barazanar yin fyade da mata, amma bai kashe shi ba ko kuma ya tsare shi a kurkuku.",Hausa,1,Neutral,2699,"Ya kasance mai son addini, mai son addini, mai son addini, dansa ya yi barazanar yin fyade da mata, amma bai kashe shi ba ko kuma ya tsare shi a kurkuku.",153,31,0.0,0.2413793103448276,False,hau_Latn,1.000009298324585,Hausa,False
"Arákùnrin, tó o bá ń kẹ́kọ̀ọ́ orin, o ò ní kọ ohun tó o kọ, fọkàn tán mi.",Yoruba,0,Not Hate,3067,"Arákùnrin, tó o bá ń kẹ́kọ̀ọ́ orin, o ò ní kọ ohun tó o kọ, fọkàn tán mi.",73,18,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
Mo rí i pé gbogbo nǹkan ló máa ń dùn ún ṣe fún màlúù yẹn.,Yoruba,1,Neutral,3150,Mo rí i pé gbogbo nǹkan ló máa ń dùn ún ṣe fún màlúù yẹn.,57,15,0.0,0.0,False,yor_Latn,1.0000098943710327,Yoruba,False
Kuna sa beret a Najeriya... yarinya: Chorister Boy: Cultist ♂️,Hausa,0,Not Hate,172,Kuna sa beret a Najeriya... yarinya: Chorister Boy: Cultist ♂️,62,10,0.0,0.0,False,hau_Latn,0.7735958695411682,Hausa,False
You goat hausa fool..low mentality Muslim Frick they think the fight is about Muslim and Christian not knowing is for the betterment of the nation ..those are Muslim thugs sent by the government against protestors..,English,2,Hate,4546,You goat hausa fool..low mentality Muslim Frick they think the fight is about Muslim and Christian not knowing is for the betterment of the nation ..those are Muslim thugs sent by the government against protestors..,215,35,0.0,0.0,False,eng_Latn,0.9939165711402893,English,False
Ọ̀tá òmùgọ̀,Yoruba,1,Neutral,6286,Ọ̀tá òmùgọ̀,11,2,0.0,0.0,False,yor_Latn,0.9960913062095642,Yoruba,False
"Wannan lokacin da kake da abubuwa da yawa a cikin aljihunka yana da nauyi a cikin pantz dwn, kowa a duniya yana tunanin kai mai wuya ne...",Hausa,0,Not Hate,2121,"Wannan lokacin da kake da abubuwa da yawa a cikin aljihunka yana da nauyi a cikin pantz dwn, kowa a duniya yana tunanin kai mai wuya ne...",138,27,0.0,0.0,False,hau_Latn,1.0000083446502686,Hausa,False
Ị na-ewe iwe maka post dt... emela ihere... ahhh... ị bụ ihere nke nwanyị,Igbo,1,Neutral,52,Ị na-ewe iwe maka post dt... emela ihere... ahhh... ị bụ ihere nke nwanyị,73,14,0.0,0.0,False,ibo_Latn,1.0000090599060059,Igbo,False
"Lol,,,women 😂😂😂",English,0,Not Hate,4547,"Lol,,,women 😂😂😂",15,2,0.0,0.0,False,eng_Latn,0.6078199744224548,English,False
"You equally think emotionally rather than logical. Only insane think Atiku is better than Buhari, and Northerners are not!",English,1,Neutral,4548,"You equally think emotionally rather than logical. Only insane think Atiku is better than Buhari, and Northerners are not!",122,19,0.0,0.0,False,eng_Latn,0.9977743625640869,English,False
"Cheap political gimmicks served to mushroom follower who are in d dark and been fed with political debris for their edification. Though, its obvious southeast are not fools",English,1,Neutral,4549,"Cheap political gimmicks served to mushroom follower who are in d dark and been fed with political debris for their edification. Though, its obvious southeast are not fools",172,28,0.0,0.0,False,eng_Latn,0.998790442943573,English,False
Ṣé Nàìjíríà ti di ìlú ààfin àbí ńṣe la kàn ń fara da àwọn àjèjì yìí nítorí pé a ò fẹ́ kí àwọn tó ń dìbò lọ́wọ́ jàre?,Yoruba,2,Hate,974,Ṣé Nàìjíríà ti di ìlú ààfin àbí ńṣe la kàn ń fara da àwọn àjèjì yìí nítorí pé a ò fẹ́ kí àwọn tó ń dìbò lọ́wọ́ jàre?,116,28,0.0,0.0,False,yor_Latn,1.000009298324585,Yoruba,False
"Bruhh, I hope your business flourishes cause damn your adult dogs. The neapolitan mastiff and the female rottweiler look very depreciated, try and feed them well. ffuuuuuk this is sad to look at as a fellow dog owner",English,1,Neutral,4550,"Bruhh, I hope your business flourishes cause damn your adult dogs. The neapolitan mastiff and the female rottweiler look very depreciated, try and feed them well. ffuuuuuk this is sad to look at as a fellow dog owner",216,38,0.0,0.0,False,eng_Latn,0.9891738891601562,English,False
": When they are done with the entire Kaduna State, Abuja will be next. Then the South. These Fulani terrorists are coming fo…",English,2,Hate,4551,"When they are done with the entire Kaduna State, Abuja will be next. Then the South. These Fulani terrorists are coming fo…",123,22,0.0,0.0,False,eng_Latn,0.9962793588638306,English,False
Onye ụkọchukwu Alakụba Na-agba ọsọ n'ime ụlọọrụ uweojii maka imetọ nwa agbọghọ dị afọ 16 na Osun,Igbo,0,Not Hate,2351,Onye ụkọchukwu Alakụba Na-agba ọsọ n'ime ụlọọrụ uweojii maka imetọ nwa agbọghọ dị afọ 16 na Osun,96,17,0.0,0.0,False,ibo_Latn,1.0000081062316895,Igbo,False
"Duk inda ya koma yana da kyau amma ba wannan baƙar fata Arewa SHA cewa su ne ma da kai, kai-centred. Amma ba mu bukatar rabuwa kuma babu wani Nigeria. Daya Najeriya ne yaudara",Hausa,2,Hate,2994,"Duk inda ya koma yana da kyau amma ba wannan baƙar fata Arewa SHA cewa su ne ma da kai, kai-centred. Amma ba mu bukatar rabuwa kuma babu wani Nigeria. Daya Najeriya ne yaudara",175,34,0.0,0.0,False,hau_Latn,1.0000017881393433,Hausa,False
"Cardiff!!! Ihere gị na-eme gị na-adịghị ike, ma ọ bụrụ na ọ bụ 2b United 2day ị ga-ahụ na obi ike 2 play, ị ga-, ọ bụghị ya?",Igbo,1,Neutral,1703,"Cardiff!!! Ihere gị na-eme gị na-adịghị ike, ma ọ bụrụ na ọ bụ 2b United 2day ị ga-ahụ na obi ike 2 play, ị ga-, ọ bụghị ya?",124,28,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
Cheedị na e yiri onye mere fim na-akwado ndị LGBtq egwu;!! Na unu folks na-ekwu na ọ dịghị onye na-enye a shit Werey Dey Disguise,Igbo,1,Neutral,884,Cheedị na e yiri onye mere fim na-akwado ndị LGBtq egwu;!! Na unu folks na-ekwu na ọ dịghị onye na-enye a shit Werey Dey Disguise,129,25,0.0,0.0,False,ibo_Latn,1.0000088214874268,Igbo,False
Ka yi ta girgiza teburin wadanda ba Musulmi ba da kuma munafukai Musulmi.,Hausa,2,Hate,242,Ka yi ta girgiza teburin wadanda ba Musulmi ba da kuma munafukai Musulmi.,73,13,0.0,0.0,False,hau_Latn,1.000000238418579,Hausa,False
A óo fi ìsọfúnni wa hàn pé kò sí ohun tí òmùgọ̀ tàbí òmùgọ̀ olè lè ṣe fún wa.,Yoruba,2,Hate,3724,A óo fi ìsọfúnni wa hàn pé kò sí ohun tí òmùgọ̀ tàbí òmùgọ̀ olè lè ṣe fún wa.,77,19,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
"Ya mere , ị ghaghị ịdọba hausa na fulani n' isiokwu ọ bụla iji gosi na ị bụ onye na- ekweghị ekwe",Igbo,1,Neutral,629,"Ya mere , ị ghaghị ịdọba hausa na fulani n' isiokwu ọ bụla iji gosi na ị bụ onye na- ekweghị ekwe",97,22,0.0,0.0,False,ibo_Latn,1.0000100135803223,Igbo,False
"Àwọn PDP ti rì sínú òkun, wọn ò rí ilẹ̀ Ireland kankan láti gbà wọ́n là.",Yoruba,1,Neutral,426,"Àwọn PDP ti rì sínú òkun, wọn ò rí ilẹ̀ Ireland kankan láti gbà wọ́n là.",72,16,0.0,0.0,False,yor_Latn,1.0000100135803223,Yoruba,False
didi ode,Hausa,0,Not Hate,556,didi ode,8,2,0.0,0.0,False,lua_Latn,0.9943125247955322,Other,True
Liar Hard girl hard girl you don open Toto 😂😂😂,English,1,Neutral,4552,Liar Hard girl hard girl you don open Toto 😂😂😂,46,10,0.0,0.0,False,pcm_Latn,0.5785326957702637,Other,True
"Ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀.",Yoruba,0,Not Hate,912,"Ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yin ọmọ Yorùbá, ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀yìn ẹ̀.",783,131,0.366412213740458,0.9689922480620154,True,yor_Latn,1.0000027418136597,Yoruba,False
